2021,34,11.91,15.65,1.06,2.15,-1.09,1.11,1.68,-0.57,-0.51,0.59,1
2020,23,10.22,12.61,0.48,1.57,-1.09,0.86,1.27,-0.4,-0.69,0.7,1.04
2019,34,10.56,15.06,0.85,2.18,-1.32,1.08,1.89,-0.82,-0.51,0.71,0.89
2022,33,12.85,13.61,1.67,1.61,0.06,1.68,1.44,0.24,-0.18,1.39,1.5
