2017,34,9.94,16.56,1.32,1.97,-0.65,1.16,1.92,-0.76,0.12,1.06,0.93
2018,34,11.06,16.18,1.41,2.06,-0.65,1.3,1.73,-0.43,-0.22,1.06,1.14
2022,33,12.24,14,1.33,1.42,-0.09,1.32,1.43,-0.11,0.02,1.36,1.35
2021,34,14.97,12.03,1.21,1.24,-0.03,1.46,1.19,0.27,-0.3,1.44,1.6
2019,34,13.74,14.44,1.47,1.26,0.21,1.61,1.38,0.24,-0.03,1.56,1.53
2020,21,13.9,14.14,1.57,1.19,0.38,1.43,1.51,-0.07,0.45,1.62,1.33
